gene_name,tumor_samples_count,normal_samples_count,avg(tumor),avg(normal),avg(tumor)/avg(normal),avg(tumor)=0_count,avg(normal)=0_count
PDE2A,497,52,7.41877806841,8.45345384615,0.877603190769872,0,0
DGCR11,497,52,5.06199678068,5.15316538462,0.982308232488819,0,0
DGCR10,497,52,1.17758028169,0.559715384615,2.103891216960795,92,19
C1orf95,497,52,5.61679637827,6.65653653846,0.8438016295434884,1,0
C1orf94,497,52,0.338964386318,0.588913461538,0.5755758841586098,321,25
C1orf93,497,52,9.75914607646,9.70902692308,1.005162119106159,0,0
DGCR14,497,52,8.67278772636,8.77195961538,0.9886944430463935,0,0
C1orf91,497,52,7.82269315895,7.49193653846,1.0441483478662923,0,0
DENR,497,52,10.6768923541,10.4117903846,1.0254617082861253,0,0
AHNAK2,497,52,8.92027585513,10.6412076923,0.8382766423757584,0,0
ANXA8L1,497,52,0.0360527162978,0.128719230769,0.28008803410597144,472,46
FKSG73,497,52,0.0160080482897,0.0138,1.1600034992564079,487,51
PTPN18,497,52,11.4715778672,11.0041153846,1.0424806961985682,0,0
SCFD1,497,52,10.1670641851,10.039775,1.0126784898178158,0,0
SCFD2,497,52,8.12597525151,8.05698269231,1.0085630765059521,0,0
PPP3R2,497,52,1.00509557344,0.367417307692,2.7355694802552883,174,25
MYPOP,497,52,7.27449899396,7.12052692308,1.0216236905709675,0,0
ZNF167,497,52,6.00466358149,6.53815,0.918404071715842,0,0
GCOM1,497,52,7.87598450704,9.62571923077,0.8182229626920929,0,0
IQCB1,497,52,8.85438128773,8.95660384615,0.988586906356098,0,0
SCG3,497,52,3.52146317907,3.41743076923,1.0304417022227181,4,1
MEN1,497,52,10.1804688129,9.63586538462,1.0565183724060103,0,0
LOC202781,497,52,8.4313945674,7.90798846154,1.066187009302254,0,0
CPSF4L,497,52,0.161464788732,0.2713,0.5951521884717816,380,32
KRT222,497,52,5.44472092555,6.43485769231,0.8461291897817734,0,0
DDX54,497,52,11.0003490946,10.5974461538,1.038018871232955,0,0
SNORD114-12,497,52,0.0,0.0,n/a,497,52
SEMA4A,497,52,10.4644641851,10.2708038462,1.0188554218206922,0,0
SEMA4B,497,52,10.8638869215,10.9579269231,0.9914180846242274,0,0
CSRNP3,497,52,2.5537084507,4.50175192308,0.5672699194314509,27,0
SEMA4D,497,52,9.63765372233,9.53744230769,1.0105071581466734,0,0
GABRB2,497,52,1.84052374245,2.78951923077,0.6597996250225495,33,0
OR2L2,497,52,0.296767806841,0.187392307692,1.5836712322702688,320,37
PPAP2B,497,52,10.7017088531,11.6861807692,0.9157575998906221,0,0
OTUD7A,497,52,3.87640865191,3.69779230769,1.0483035090552801,2,0
CTAGE9,497,52,7.27950865191,6.67239615385,1.0909886769410955,1,0
C10orf110,497,52,3.39973299799,3.13994615385,1.082736082535542,0,0
C10orf111,497,52,3.27147203219,2.4402,1.340657336363068,2,0
C10orf116,497,52,10.8877020121,12.0131807692,0.9063130091206977,0,0
C10orf114,497,52,3.37505955734,4.26553269231,0.7912398757206865,0,0
SQRDL,497,52,10.2886020121,10.4010538462,0.9891884191982151,0,0
CTAGE1,497,52,2.62063863179,3.17051346154,0.8265660006121229,9,0
C10orf118,497,52,9.63395794769,9.84442115385,0.9786210684334842,0,0
C10orf119,497,52,10.0182599598,10.1978711538,0.9823873834668069,0,0
CTAGE4,497,52,5.73129376258,5.08402115385,1.1273150895998194,3,0
CTAGE5,497,52,9.93668008048,10.0928461538,0.9845270530252022,0,0
CTAGE6,497,52,2.57531589537,2.29751538462,1.120913449640884,14,0
OR6W1P,497,52,0.0623450704225,0.0512076923077,1.217494239887273,452,48
HSPA9,497,52,12.5758529175,12.3337903846,1.0196259645527608,0,0
SIP1,497,52,6.85258812877,6.68934615385,1.0244032781638344,0,0
GLP1R,497,52,1.58161126761,1.05151730769,1.5041229050967184,99,14
SCN4A,497,52,2.118861167,3.20516730769,0.6610766189698764,37,0
SCN4B,497,52,6.60885855131,7.51229038462,0.8797394952732795,0,0
OR2L3,497,52,0.186218913481,0.213275,0.8731399061347336,373,40
SUMO3,497,52,11.0279895372,11.0163288462,1.0010584915567005,0,0
ZNF30,497,52,7.60924949698,6.51321923077,1.1682778096943036,0,0
TMCO3,497,52,10.4222682093,10.2565115385,1.0161611158113961,0,0
TNRC6B,497,52,9.77611569416,9.81282307692,0.9962592433930239,0,0
FAM129C,497,52,2.45772454728,2.03889423077,1.20542032548518,5,3
GIP,497,52,0.0124621730382,0.0,n/a,488,52
TMCO4,497,52,10.4462597586,10.2394326923,1.0201990747396577,0,0
CRTAC1,497,52,4.58204004024,7.41755192308,0.6177294190534959,1,0
SCCPDH,497,52,11.0982144869,10.8287769231,1.0248816247447496,0,0
RPP38,497,52,8.2025056338,7.89695576923,1.038692107883214,0,0
ZNF195,497,52,8.51242957746,8.23239423077,1.0340162702180737,0,0
GIF,497,52,0.181905432596,0.0224807692308,8.091601792104207,433,50
SERP1,497,52,13.134031992,12.7066076923,1.0336379551485462,0,0
MFSD1,497,52,10.4646277666,10.5534480769,0.9915837639342067,0,0
OR2S2,497,52,0.0338014084507,0.0416,0.8125338569880823,470,48
LRP6,497,52,9.73900402414,9.99291153846,0.9745912376648779,0,0
MS4A4A,497,52,6.22547686117,5.90054038462,1.0550689352790183,0,0
TMCO7,497,52,8.05101871227,8.48915384615,0.9483888333489551,0,0
CNDP1,497,52,1.01387022133,1.54429423077,0.6565265874385526,91,4
CNDP2,497,52,13.0393478873,12.7059403846,1.0262402854583084,0,0
LYPLA2P1,497,52,6.49307545272,6.11303076923,1.062169600944664,0,0
NPL,497,52,5.7687668008,6.12731346154,0.9414838716863022,0,0
STRBP,497,52,9.6708889336,9.34116730769,1.0352976897906305,0,0
LRP4,497,52,6.95363440644,8.27345,0.8404757877836492,0,0
MOCS2,497,52,9.54670201207,9.76503846154,0.9776410046590202,0,0
CXorf61,497,52,0.125210462777,0.136917307692,0.91449696818494,469,49
TXNRD2,497,52,10.6001859155,9.968775,1.063338867162009,0,0
LRP5,497,52,11.0530338028,11.1195653846,0.9940167102312707,0,0
CXorf65,497,52,0.429315895372,0.239425,1.7931122287657235,275,32
CXorf64,497,52,0.0529869215292,0.0518192307692,1.0225339269342768,469,48
CXorf66,497,52,0.012167806841,0.0,n/a,492,52
AHR,497,52,9.19046760563,10.2986980769,0.8923912068290891,0,0
SCGN,497,52,6.10532917505,6.04774038462,1.0095223648457883,4,0
GADD45GIP1,497,52,10.1375738431,9.74741346154,1.0400270680072607,0,0
COLEC12,497,52,10.5829615694,9.33741346154,1.1333932692397684,0,0
ENC1,497,52,10.5607136821,10.0582730769,1.0499529691953022,0,0
COLEC10,497,52,0.657404426559,2.50648076923,0.26228185535255927,221,7
COLEC11,497,52,4.7776889336,4.56587307692,1.0463910960970635,0,0
MAP3K11,497,52,10.9847142857,10.5523038462,1.0409778230294275,0,0
TXNRD1,497,52,10.6173008048,10.9271653846,0.97164272994141,0,0
LRP8,497,52,5.65002354125,5.46113076923,1.0345885824747103,0,0
NPS,497,52,0.0,0.0,n/a,497,52
ACTA2,497,52,14.0416189135,15.4628269231,0.9080887332784532,0,0
ZNF197,497,52,8.66470321932,8.65157115385,1.0015178821553015,0,0
ACTA1,497,52,4.66713983903,7.00938461538,0.6658415959641434,1,0
ZNF192,497,52,7.69575915493,8.60272692308,0.8945720611316403,0,0
EMCN,497,52,7.98709919517,8.80153461538,0.9074666571452211,0,0
WNK2,497,52,10.8582382294,10.6862076923,1.0160983710987013,0,0
QSOX2,497,52,9.08528631791,8.20201730769,1.1076892399857239,0,0
INSL5,497,52,1.53487323944,0.895884615385,1.7132487968639554,92,19
PDS5A,497,52,11.1553635815,11.1696480769,0.9987211329008964,0,0
PDS5B,497,52,9.81060060362,10.1444634615,0.9670891556579081,0,0
MFSD3,497,52,9.65616237425,8.67999230769,1.1124620888993264,0,0
SYCE1L,497,52,5.61085472837,4.43022307692,1.266494853858946,0,0
TSTD1,497,52,10.7386503018,10.3654153846,1.0360077144375173,0,0
TSTD2,497,52,8.62896519115,8.94107307692,0.9650927933268159,0,0
PLXNA4,497,52,5.34916156942,6.44306923077,0.8302194773682214,0,0
PKHD1L1,497,52,2.38175975855,3.57630384615,0.6659836135323856,25,0
BNIPL,497,52,5.39893802817,7.56273653846,0.7138868319307207,0,0
TADA2A,497,52,7.17040342052,7.39597692308,0.9695005129275149,0,0
TADA2B,497,52,10.1502911469,10.1690403846,0.9981562431630754,0,0
PSMB4,497,52,12.1157358149,11.9289576923,1.0156575391915497,0,0
NR2C2AP,497,52,8.68996539235,8.28048269231,1.0494515495366992,0,0
PAICS,497,52,11.5450026157,10.8431038462,1.0647322740332592,0,0
OR1I1,497,52,0.0112219315895,0.0202096153846,0.55527685094294,488,51
RSBN1L,497,52,8.26126639839,8.70851923077,0.9486419194208541,0,0
UBXN2B,497,52,9.4540028169,9.43879423077,1.001611284848503,0,0
UBXN2A,497,52,7.52457645875,7.85665192308,0.9577332090595715,0,0
VWA5B2,497,52,3.96563863179,4.629925,0.8565232982803704,0,0
VWA5B1,497,52,1.28544185111,1.56020384615,0.8238935279357638,174,9
KIAA0319,497,52,3.67022313883,4.56050961538,0.8047835545509459,6,0
DYNC2LI1,497,52,8.60945090543,8.4623,1.0173889965414362,0,0
EDARADD,497,52,7.87635513078,8.23340961538,0.9566334603427565,0,0
IFNW1,497,52,0.149757344064,0.152253846154,0.9836030277557833,378,37
ZNF212,497,52,8.65761991952,8.43592115385,1.0262803269053635,0,0
OR4D6,497,52,0.00980865191147,0.0,n/a,490,52
ZNF224,497,52,7.40668249497,7.51777115385,0.9852231922729516,0,0
ZNF225,497,52,6.02612957746,6.20542307692,0.9711069660785818,0,0
ZNF226,497,52,8.6917750503,8.44602307692,1.0290967679274048,0,0
KIF9,497,52,7.55839014085,6.65914230769,1.1350395879232074,0,0
KIF6,497,52,2.45141790744,3.30462884615,0.7418133840651412,9,0
KIF7,497,52,7.53744426559,7.99364230769,0.9429298904631067,0,0
ACMSD,497,52,0.0803414486922,0.0949480769231,0.8461619370894925,441,47
KCNQ5,497,52,4.68954969819,6.466875,0.7251647353921539,3,0
KCNQ2,497,52,3.8726694165,3.20625576923,1.2078479370434339,21,10
KCNQ3,497,52,2.09381126761,3.09188461538,0.6771957974069396,29,0
KCNQ1,497,52,8.73886257545,9.38900961538,0.9307544601012462,0,0
ALDH8A1,497,52,2.56154305835,2.65141923077,0.9661026172790279,7,0
HOXC10,497,52,1.85641126761,2.54161346154,0.7304066081244043,60,3
HOXC13,497,52,1.43396458753,0.487892307692,2.939100627160307,126,25
HOXC12,497,52,0.380257344064,0.0277942307692,13.681160929459692,369,49
VEGFA,497,52,11.5354764588,12.1762538462,0.9473748333849221,1,0
TSPY4,497,52,0.0,0.00663653846154,0.0,497,51
PLN,497,52,7.96998370221,9.38790769231,0.8489627256075132,1,0
LHX4,497,52,1.85838410463,1.41522115385,1.3131404230195587,34,6
UBE2E2,497,52,9.27438269618,8.84731153846,1.0482712918900772,0,0
RTTN,497,52,6.63920905433,7.13633653846,0.9303385593635759,0,0
BNIP1,497,52,7.89185935614,7.63733653846,1.033326123105026,0,0
BNIP2,497,52,8.96451790744,9.57298076923,0.9364395608375389,0,0
BNIP3,497,52,11.1040947686,10.6531019231,1.0423344157214716,0,0
PDE4C,497,52,3.92828551308,4.16218461538,0.9438037655894486,0,0
UBQLN1,497,52,11.5893243461,11.6358480769,0.9960016897316764,0,0
INSL6,497,52,0.254151509054,0.1432,1.774801040882164,384,42
ZNF491,497,52,5.86697525151,5.54463269231,1.0581359626668438,0,0
ASTN2,497,52,10.9695800805,10.4711461538,1.0476007038115558,0,0
ZAN,497,52,0.123718712274,0.149425,0.8279652820722226,432,43
KCTD15,497,52,9.47254748491,9.22669230769,1.0266460795503263,0,0
LEKR1,497,52,4.54818672032,4.30029038462,1.057646417691562,0,0
KIR2DL3,497,52,0.33383138833,0.1593,2.0956144904581286,305,38
PTGER4,497,52,7.2483,7.51018076923,0.9651298980307244,0,0
KIR2DL1,497,52,0.284408249497,0.263878846154,1.0777985944775839,339,30
SNORD71,497,52,0.0,0.0,n/a,497,52
FLOT1,497,52,11.8425205231,11.8024307692,1.0033967370528942,0,0
FLOT2,497,52,11.9388734406,12.0242788462,0.9928972534151352,0,0
KIR2DL4,497,52,1.16288591549,1.04516923077,1.112629305626505,95,3
NCF1C,497,52,3.40430523139,3.34248269231,1.0184959937781919,1,0
ZNF544,497,52,9.11638450704,8.872625,1.0274732119347156,0,0
NAB1,497,52,8.9571305835,9.59704615385,0.9333216116618662,0,0
UAP1,497,52,11.5282426559,10.6912653846,1.0782860813206105,0,0
NAB2,497,52,8.90509637827,9.38124230769,0.9492448959523978,0,0
PDE6B,497,52,5.01877525151,6.18317307692,0.8116828025144881,0,0
SEPP1,497,52,12.6729036217,13.2196788462,0.9586392959476061,0,0
ZNF490,497,52,7.76665050302,7.69297307692,1.009577236961357,0,0
IYD,497,52,4.38978390342,3.98540384615,1.1014652649710588,4,1
LINS1,497,52,7.75758953722,7.99963076923,0.9697434495428963,0,0
OTUD5,497,52,10.8794366197,10.7197923077,1.0148924818171565,0,0
OTUD4,497,52,9.37328853119,9.78881538462,0.9575508540000328,0,0
OTUD3,497,52,8.1141943662,8.10258846154,1.0014323700029704,0,0
AP3M1,497,52,10.4976973843,10.5587173077,0.9942208961933262,0,0
AP3M2,497,52,8.87787203219,8.92492692308,0.9947277001493319,0,0
PTGER1,497,52,1.97948913481,1.81098076923,1.0930481253258475,26,4
SPEM1,497,52,0.109733199195,0.0267326923077,4.104831564742748,416,49
AKAP14,497,52,0.735410060362,0.337807692308,2.177008034773596,271,29
AKAP12,497,52,9.84324949698,10.8011923077,0.9113113827231651,1,0
AKAP13,497,52,11.0202885312,11.2970865385,0.9754982838865538,0,0
AKAP10,497,52,8.39204607646,8.86341923077,0.9468181362025492,0,0
AKAP11,497,52,9.86480160966,10.5736461538,0.9329612005286974,0,0
HTRA4,497,52,2.11882354125,1.53528269231,1.3800869063811751,19,7
PTGER3,497,52,5.7680668008,7.12431923077,0.809630592617624,0,0
COL2A1,497,52,6.18731891348,3.86742307692,1.5998557153988744,16,0
CCDC8,497,52,7.21036197183,8.85798846154,0.8139954125181467,0,0
HTRA2,497,52,9.20355372233,8.88487307692,1.0358677769115963,0,0
HTRA3,497,52,8.63069698189,8.21372307692,1.0507655177881248,0,0
BSDC1,497,52,11.4055484909,11.2661846154,1.0123701040164697,0,0
PHEX,497,52,1.76827444668,2.33995384615,0.7556877455453115,39,1
MFSD6,497,52,10.4453287726,10.8649269231,0.9613804903234195,0,0
PYY,497,52,0.386778672032,0.855142307692,0.4522974346526678,283,21
S100Z,497,52,0.725487726358,1.00091923077,0.7248214481807828,152,10
UNC5CL,497,52,3.96555070423,3.72068269231,1.0658126564847659,1,0
PRIM1,497,52,6.23799778672,6.45999423077,0.9656351946892568,0,0
NTN4,497,52,9.97223360161,11.2813269231,0.883959277982681,0,0
KIRREL,497,52,6.04110925553,7.57570192308,0.7974322797905915,3,0
NEFH,497,52,11.6158965795,13.1605653846,0.8826289935123733,0,0
MGC16121,497,52,1.68644486922,2.00510576923,0.841075266499419,28,2
LNP1,497,52,6.18653299799,6.31557692308,0.979567357557237,0,0
DNAH2,497,52,4.64189778672,3.95968653846,1.1722892056308687,0,0
C17orf88,497,52,0.220524547284,0.718482692308,0.3069309109943903,335,14
C17orf89,497,52,8.43621448692,7.87052884615,1.0718739047686892,0,0
SNX12,497,52,7.68896800805,8.1814,0.9398107913130137,0,0
EGLN2,497,52,10.5117915493,10.6203480769,0.989778439761011,0,0
C17orf82,497,52,4.47165211268,4.28312307692,1.0440167215293787,0,0
C17orf80,497,52,8.86157243461,9.11303269231,0.9724065230324145,0,0
C17orf81,497,52,9.36717806841,9.46506538462,0.9896580412044454,0,0
C17orf86,497,52,7.45475150905,6.57682692308,1.1334875611363466,0,0
C17orf87,497,52,3.22407887324,3.20216923077,1.006842125100597,1,0
C17orf85,497,52,9.07675995976,9.18883076923,0.9878035832537593,0,0
SPIB,497,52,4.08635372233,4.29280961538,0.9519065806434293,6,2
SPIC,497,52,0.216210663984,0.223157692308,0.9688694203101447,363,33
TNKS1BP1,497,52,12.4225002012,12.2958384615,1.010301187679472,0,0
LGTN,497,52,10.4562243461,10.3505307692,1.0102114161294884,0,0
LOC222699,497,52,5.27155452716,4.86666538462,1.0831964210704805,0,0
HECA,497,52,9.6433498994,9.78648461538,0.9853742460532533,1,0
PCLO,497,52,8.42017605634,8.66424807692,0.9718299824268508,0,0
C6orf118,497,52,1.57131770624,1.215925,1.2922817659291688,96,5
ARID5B,497,52,11.2253770624,11.1172038462,1.009730253912527,0,0
ARID5A,497,52,8.69506639839,8.96390769231,0.9700084714004749,0,0
C8A,497,52,0.122644466801,0.0647807692308,1.8932233787454285,440,47
C6orf114,497,52,2.31795895372,2.64339038462,0.8768886227372725,4,0
C6orf115,497,52,8.51596559356,8.19274038462,1.0394526365748082,1,0
LOC100129726,497,52,2.75874305835,2.32635961538,1.1858626843872544,3,0
LOC731789,497,52,0.17416056338,0.131603846154,1.3233698593936707,383,40
MAP2K1,497,52,10.6465338028,10.3363596154,1.0300080685051456,0,0
TP73,497,52,5.59787022133,6.52187884615,0.8583217127115457,0,0
ABT1,497,52,9.19612193159,9.16697307692,1.0031797687657489,0,0
AKR7L,497,52,3.37019396378,2.70983653846,1.2436890254996946,1,0
TBP,497,52,7.91591971831,7.96023846154,0.9944324854785771,1,0
LOC285740,497,52,0.197336820926,0.136417307692,1.4465673327218196,352,41
LOC100302640,497,52,2.89417404427,3.78001538462,0.7656513928606867,3,0
PRR20B,497,52,0.0,0.0,n/a,497,52
GLS2,497,52,6.33229879276,7.07161730769,0.8954526973438512,0,0
SLC38A5,497,52,5.29314386318,6.55318846154,0.8077203782929858,0,0
LAPTM4A,497,52,12.5433474849,13.1886269231,0.9510730387680933,0,0
GALK2,497,52,8.9132945674,8.66022692308,1.0292218260070247,0,0
SPCS2,497,52,10.2536205231,10.17005,1.008217316841002,0,0
LAPTM4B,497,52,9.49715191147,10.3844711538,0.9145532565663009,0,0
ANKH,497,52,12.4114595573,12.1251076923,1.0236164389053661,0,0
RASGRP2,497,52,6.80601066398,7.60232884615,0.8952533890226526,0,0
ALG1L2,497,52,0.112741448692,0.0839692307692,1.3426519173671563,403,44
EGFR,497,52,9.28552112676,10.2053903846,0.9098643733177004,0,0
SLC38A7,497,52,7.32330100604,7.39643846154,0.9901118009860339,0,0
DHFRL1,497,52,8.28192796781,8.42440576923,0.9830874953881839,0,0
RCVRN,497,52,0.676630181087,0.930778846154,0.7269505359758471,164,9
KIAA0649,497,52,9.86587082495,9.59131346154,1.0286256271898755,0,0
WDR86,497,52,4.24178289738,4.67139615385,0.9080332212655245,0,0
ALOX5AP,497,52,6.43231488934,6.870225,0.9362597133770748,0,0
WDR81,497,52,9.68178551308,10.06285,0.9621315544878906,0,0
WDR82,497,52,11.2712696177,11.7031269231,0.9630989813056607,0,0
NLRC5,497,52,8.02788953722,7.80967307692,1.0279418175576482,0,0
SLC38A1,497,52,11.0357684105,11.6555711538,0.9468234773566757,0,0
UBAC1,497,52,9.59473380282,9.79085,0.9799694411432001,0,0
WDR88,497,52,2.29243078471,2.08897692308,1.0973940206728816,10,1
S100G,497,52,0.0125237424547,0.01295,0.9670843594384843,490,51
ACER2,497,52,6.72278913481,7.21241538462,0.9321134150355594,0,0
ACER3,497,52,8.75046539235,8.53698076923,1.0250070404156002,0,0
FRMD4A,497,52,9.36353501006,9.46277115385,0.9895129933745194,0,0
ACER1,497,52,2.67390905433,3.79023076923,0.7054739452892542,21,2
SLC38A3,497,52,2.9626668008,3.88255769231,0.7630709021206833,6,0
SNAR-C3,497,52,0.0,0.0,n/a,497,52
SNAR-C2,497,52,0.0,0.0,n/a,497,52
TMEM90A,497,52,2.90595372233,2.72668076923,1.0657476867575553,12,0
AARSD1,497,52,9.55239315895,9.26642884615,1.0308602502158715,0,0
ESYT1,497,52,11.1287187123,11.3834192308,0.9776253063045297,0,0
ESYT2,497,52,11.0416708249,11.33525,0.9741003352329853,0,0
ESYT3,497,52,3.31668088531,3.66300961538,0.905452410329974,3,0
CXCR3,497,52,4.38637283702,4.14329807692,1.058666973890416,0,0
CXCR2,497,52,2.86876619718,5.56172307692,0.5158052922638847,10,1
CXCR1,497,52,1.63263903421,2.99296153846,0.5454928214829152,75,3
CXCR7,497,52,7.22753360161,8.20418461538,0.8809569677474678,0,0
CXCR6,497,52,5.26247162978,5.52896153846,0.9518010919719619,0,0
CXCR5,497,52,3.07702032193,3.19278269231,0.9637424837415317,5,0
CXCR4,497,52,9.30834828974,9.35251153846,0.9952779263044486,0,0
JAG2,497,52,9.11407605634,9.53382884615,0.9559722755055379,0,0
JAG1,497,52,11.2412158954,11.2335134615,1.0006856656076608,0,0
CLRN2,497,52,0.0270496981891,0.0180269230769,1.5005166479997976,471,50
CLRN3,497,52,0.58331971831,0.390092307692,1.4953376593366798,237,27
CLRN1,497,52,0.0431754527163,0.0282192307692,1.5300010503253951,464,49
MYF6,497,52,0.665558953722,1.26514615385,0.5260727795748952,400,37
PIP4K2A,497,52,8.73770885312,8.78043653846,0.995133762979134,0,0
APPBP2,497,52,10.2859108652,10.4283557692,0.9863406171412072,0,0
MINK1,497,52,10.7415309859,10.9661384615,0.9795180886680633,0,0
TFF1,497,52,6.94357565392,6.92193846154,1.0031258862680315,0,0
QRICH2,497,52,6.90511830986,5.85838269231,1.178673137711859,0,0
QRICH1,497,52,10.4482167002,10.5112980769,0.993998707270954,0,0
E4F1,497,52,9.61836338028,9.14408653846,1.0518670552630125,0,0
CRYBB3,497,52,1.39596921529,1.12580576923,1.2399734069985946,64,7
CRYBB1,497,52,1.63691750503,1.64902307692,0.9926589433087356,29,1
PRRX1,497,52,9.1354722334,9.95194615385,0.917958366351268,0,0
RAP1GAP,497,52,11.4568919517,9.63281730769,1.1893604524775256,0,0
EXOC2,497,52,9.12263561368,9.23316153846,0.9880294605137101,0,0
EXOC3,497,52,10.2381905433,10.3259019231,0.9915056931132239,0,0
DEFB107A,497,52,0.0,0.0100576923077,0.0,497,51
EXOC1,497,52,9.39377746479,9.42556153846,0.9966278854004494,0,0
BNC1,497,52,2.56079275654,4.01560769231,0.6377098941823167,38,1
EXOC7,497,52,12.2070414487,11.9417480769,1.0222156228770007,0,0
EXOC4,497,52,10.4075625755,10.5092365385,0.9903252759953859,0,0
BNC2,497,52,6.89574205231,8.213275,0.839584946603381,0,0
UBE2Q2,497,52,10.2000026157,10.3833576923,0.9823414465679671,0,0
EXOC8,497,52,8.47872012072,8.60852115385,0.9849217965778228,0,0
MAPKBP1,497,52,8.52265814889,9.01788846154,0.945083561993778,0,0
SERTAD3,497,52,9.47046780684,9.66146923077,0.9802306026789492,0,0
ANK1,497,52,5.6655167002,5.70142692308,0.9937015376395747,0,0
ANK2,497,52,7.05082032193,8.60774038462,0.8191255784774273,0,0
ANK3,497,52,10.6528945674,10.5180653846,1.0128188196078585,0,0
MGAT4A,497,52,10.1429863179,9.60875,1.055598940331203,0,0
CHRNG,497,52,0.622457344064,0.6177,1.0077017064341691,229,29
CHRND,497,52,0.337478470825,0.606892307692,0.5560763689825018,429,40
CHRNE,497,52,3.71691830986,3.91846538462,0.9485647938737596,0,0
C9orf96,497,52,3.94832555332,3.54808653846,1.112804186290204,0,0
C9orf95,497,52,8.67064386318,8.84057307692,0.9807784843510228,0,0
IFI44,497,52,7.38575291751,7.35112884615,1.0047100346186013,0,0
C9orf93,497,52,4.8539665996,5.63185769231,0.8618766426267137,0,0
C9orf91,497,52,10.7467261569,10.0968019231,1.064369316028601,0,0
BZW2,497,52,10.0063812877,9.82432115385,1.018531573940753,0,0
RAD17,497,52,9.14453722334,9.22056538462,0.9917545011499835,0,0
FAM99A,497,52,0.0206772635815,0.0,n/a,484,52
FAM99B,497,52,0.00226519114688,0.0,n/a,495,52
CRAMP1L,497,52,9.40971227364,9.29106153846,1.0127704175340078,0,0
SNORA10,497,52,0.279205432596,0.0339269230769,8.229612569419464,334,50
IDH3A,497,52,10.1467452716,10.3812076923,0.9774147259521984,0,0
OR9A2,497,52,0.029915694165,0.0184653846154,1.6200959139548816,474,50
ARSF,497,52,0.7086722334,2.32548846154,0.3047412382908878,215,2
C5AR1,497,52,6.58536217304,6.32856923077,1.0405767769783543,0,0
TNRC6C,497,52,9.31610462777,9.19895,1.0127356521958053,0,0
TNNC1,497,52,4.69083742455,5.82547692308,0.8052280502502892,0,0
OR9A4,497,52,0.0519690140845,0.0725865384615,0.7159593939314787,455,45
CYP3A7,497,52,1.42949879276,3.61878846154,0.3950213746809655,104,1
PHACTR1,497,52,3.33480905433,3.51753846154,0.9480519092511681,1,0
USP26,497,52,0.0116080482897,0.00895576923077,1.29615312661885,485,51
USP25,497,52,9.49690422535,10.0016038462,0.9495381312272415,0,0
PPL,497,52,10.8940605634,11.2086230769,0.9719356685130723,0,0
PSMD6,497,52,10.150684507,10.0460038462,1.0104201294854656,0,0
CYP3A4,497,52,0.539978672032,0.627138461538,0.8610198626752169,225,14
TRIP4,497,52,8.8325084507,8.91219615385,0.9910585784057794,0,0
LOC644936,497,52,4.39623098592,5.64757884615,0.7784275537665927,0,0
ADAMTS5,497,52,6.3470583501,8.28471730769,0.7661164665458651,0,0
ADAMTS4,497,52,7.03809798793,7.13452884615,0.9864839206196125,0,0
ADAMTS7,497,52,5.21928531187,5.14574615385,1.014291252585421,0,0
ADAMTS6,497,52,3.50348209256,3.59470384615,0.9746232909573018,2,0
ADAMTS1,497,52,10.4495537223,11.0669211538,0.9442150691299006,0,0
TMEM134,497,52,10.4760742455,10.00735,1.0468379986182992,0,0
ADAMTS3,497,52,5.98865452716,5.65208846154,1.0595472041732528,0,0
ARHGEF9,497,52,9.03990684105,9.68823653846,0.9330807319947813,0,0
ARHGEF6,497,52,7.80243802817,8.32995576923,0.9366722038296648,0,0
ARHGEF7,497,52,10.5350303823,10.4076019231,1.01224378681647,0,0
ARHGEF4,497,52,7.83447746479,8.70489038462,0.9000087443530618,0,0
ARHGEF5,497,52,9.25696720322,9.07447884615,1.0201100647386285,0,0
ARHGEF2,497,52,8.75668148893,9.41760192308,0.9298207293595836,0,0
ARHGEF3,497,52,9.55092796781,9.87817115385,0.9668720878649791,0,0
COTL1,497,52,10.9084207243,10.5685788462,1.0321558729077285,0,0
ARSG,497,52,6.27164607646,6.71388653846,0.934130483220212,0,0
CDH9,497,52,0.0667273641851,0.261284615385,0.25538191020886114,445,36
CDH8,497,52,1.42014869215,3.49383846154,0.40647233917265174,94,2
PROKR2,497,52,0.182571227364,0.208667307692,0.8749392963530119,405,35
FAM48B2,497,52,0.831652917505,1.73615384615,0.47902028921423984,154,4
RPL23AP53,497,52,7.06605694165,7.21361153846,0.9795449760463385,0,0
CDH1,497,52,13.4848919517,13.3638730769,1.0090556737624334,0,0
CDH3,497,52,9.52249114688,10.3157769231,0.92309975466598,0,0
CDH2,497,52,5.50925633803,6.908325,0.797480769655187,0,0
CDH5,497,52,8.46119798793,8.63555769231,0.9798090973863285,0,0
CDH4,497,52,1.62868692153,2.43720769231,0.6682593882620804,52,5
CDH7,497,52,4.66777907445,4.20480192308,1.1101067683661463,7,0
CDH6,497,52,4.64487967807,5.21093076923,0.89137236393453,1,0
CENPO,497,52,6.02877907445,5.40471730769,1.1154661254652802,1,0
CENPN,497,52,10.6834118712,9.32190384615,1.1460547166698427,0,0
DPP10,497,52,0.453320724346,0.628963461538,0.7207425424002244,248,16
CENPL,497,52,6.22049054326,6.011075,1.0348382848757596,0,0
CENPK,497,52,3.92026639839,3.40658846154,1.150789548738123,1,0
